id,name,price,description,url,imageurl
tomtom-go-930M,TomTom Go 930 Portable GPS Unit,399.99,"If you're looking for the ultimate portable GPS navigator, you've got to consider the 930 series. TomTom's 2008 flagship models bring all of their technological advancements together with ease of use and a sleek design to present a severely cool device. For a couple of year's now, TomTom's been driving forward community-driven navigation features. They began by introducing with Map Share, which lets you instantly modify street names, street direction, and custom locations called points of interest (POIs) on your own device, then upload them to TomTom's HOME network and download changes made by all of the other users. When you do this, TomTom gets to find out what routes your device has been taking. The data is anonymous, but it's given TomTom an enormous pile of route and speed data, which they've used to tie community data to routing with their new IQ Routes™ feature, which calculates routes using the actual recorded average speeds of travel to calculate your trip rather than posted speed limits, giving you an extremely accurate prediction of how long any given route will actually take at any given time. There are a host of other interesting features, and you can read about them here.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/gps%20navigation/tomtom-go-930M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dw8a52d611/images/large/tomtom-go-930.jpg
tomtom-one-130M,TomTom One 130 Portable GPS Unit,89.99,"TomTom ONE 130's distinctive design puts a full-size touchscreen and the power of GPS in a slim, lightweight device. Switch on and go right out of the box. The crystal-clear display, 3D graphics and turn-by-turn spoken instructions help you find your way to any address in the US and Canada - all with just a few taps of the screen. Foldable EasyPortTM mount makes it easy to take it with you from car to car. TomTom has the most accurate maps and with TomTom Map ShareTM technology you can instantly modify street names, street direction, and POIs on your own device. And now, there are added safety features so you can easily access local emergency providers. No activation, no monthly fees..",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/gps%20navigation/tomtom-one-130M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dw87787ae1/images/large/tomtom-one-130.jpg
tomtom-xl-sM,TomTom XL S Portable GPS Unit,288.99,"Expand your horizons with the new TomTom ONE XL-S. The distinctive design combines an extra-wide 4.3 touchscreen and the power of GPS in a slim, lightweight device. Easily taken from car to car. Switch it on and go right out of the box. Just a few taps on the screen and the ONE XL-S does the rest. The crystal-clear display, 3D view and spoken turn-by-turn instructions help you find your way, worry free. Preloaded maps of the US and Canada and millions of points of interest enhance your traveling experience. No activation, no monthly fees, its that easy.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/gps%20navigation/tomtom-xl-sM.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dwdf066565/images/large/tomtom-xl-s.jpg
toshiba-meu202-bkM,Toshiba GigaBeat MEU202-BK 2GB Digital Media Player,53.99,"The Beat generation has arrived with Toshiba's gigabeat U-Series Portable Media Player the is light enough to keep you moving and packed with more than enough to keep you listening. Up to 20 hours of audio and large storage area, supporting up to 2GB of flash memory media , makes the gigabeat U-Series the stylish and fun alternative media player for your favorite music and photo enjoyment.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/ipod%20%26%20mp3%20players/toshiba-meu202-bkM.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dwccf14c05/images/large/toshiba-meu202-bk.jpg
ubi-soft-my-spanish-coach-pspM,My Spanish Coach (for Sony PSP),49.99,Learn Spanish in a fun and interactive way,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/gaming/games/ubi-soft-my-spanish-coach-pspM.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dw2a61fad4/images/large/ubi-soft-my-spanish-coach-psp.jpg
ubi-soft-quick-yoga-training-nintendodsM,Quick Yoga Training (for Nintendo DS),29.99,"Personalize your yoga routine with Quick Yoga Training. This game has over 180 poses, arranged and motion-captured by a certified instructor. It adapts to your level, and even evaluates your breathing technique. Practice hands-free with Voice Navigation and Voice Recognition.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/gaming/games/ubi-soft-quick-yoga-training-nintendodsM.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dw2764c675/images/large/ubi-soft-quick-yoga-training-nintendods.jpg
vizio-gv47lfM,"Vizio GV47LF 47"" LCD High Definition Television",999.99,"VIZIO ""Gallevia"" is truly a work of art. With support for 1080p Full High Definition and removable base and speakers, bring Full High Definition television into your home! he VIZIO Gallevia GV47LF 20A features the most powerful and highest resolution in High Definition entertainment today. Capable of 1080P, and built with a fast response panel, enjoy sports, action movies, and your favorite television show in life like imagery and color. You may never go to the movie theater again.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/televisions/flat%20screen/vizio-gv47lfM.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dw9b906ca9/images/large/vizio-gv47lf.jpg
vizio-sv420xvtM,"Vizio SV420XVT 42"" LCD High Definition Television",1049.99,"VIZIO XVT performance featuring the fastest 120Hz Smooth Motion Technology, Full High Definition 1080p performance, and SRS TruSurround XT sound VIZIO 'XVT' was designed from the ground up to set a new standard of Full High Definition technology. The VIZIO SV420XVT FHDTV starts with the remarkable refresh rate of 120Hz and adds Full High Definition 1080p, 4x HDMI inputs, SRS TruSurround XT (TM) sound and Smooth Motion picture technology to deliver impeccable results. With more than 2-Million pixels and dynamic 6,500:1 contrast ratio, your new VIZIO SV420XVT is the newest caliber of technology in the Full High Definition Television space. With available 5.1 Surround sound kit (optional), the VIZIO SV420XVT becomes an obvious choice.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/televisions/flat%20screen/vizio-sv420xvtM.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dw19e843d1/images/large/vizio-sv420xvt.jpg
vizio-vo22lfM,"Vizio VO22LF 22"" LCD High Definition Television",349.99,"VIZIO VO22LF's traditional VO-series styling compliments any room - bedroom, kitchen, den or dorm room, the VO22LF with Full High Definition 1080P is a best solution for all your HDTV needs The VIZIO VO22LF HDTV 22"" LCD will offer the best 1080p performance in a small 22"" package. With 1920x1080 resolution and more than 16.7 Million colors, your new 22"" VO22LF from VIZIO will be offer superior viewing for small rooms, dorm rooms and even kitchens! And with 5000:1 contrast ratio, 2x HDMI inputs, and computer support up to 1920x1080 via VGA or HDMI, the VO22LF truly is an exceptional solution.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/televisions/flat%20screen/vizio-vo22lfM.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dw1b228903/images/large/vizio-vo22lf.jpg
vizio-vo32lfM,"Vizio VO32LF 32"" LCD High Definition Television",599.99,"VIZIO VO32LF blends the timeless perfection of Full High Definition television performance with elegant design. Packed with 1080p performance, the VO32LF will be a superior home solution perfect for gaming, HD content and even as a PC monitor VIZIO VOJ320F1A was designed to buck the trend of traditional black accents most commonly portrayed in consumer electronics today. The new VIZIO “Java” colorization blends a more modern hue that is suitable for any décor. While impressing with overall design characteristics, we pack the VOJ32F1A with technology including Full High Definition 1080p processing power, 3x HDMI inputs and over 16 Million colors to impress. The new VIZIO VOJ320F1A HDTV.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/televisions/flat%20screen/vizio-vo32lfM.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dwec780d3f/images/large/vizio-vo32lf.jpg
vizio-vo37lM,"Vizio VO37L 37"" LCD High Definition Television",699.99,"Widescreen performance suited perfectly all your high definition television solutions. All VO models from VIZIO also feature a HDMI cable, designed to maximize the performance of High Definition television performance! The VIZIO VO37L HDTV 37"" LCD HDTV takes the evolution of High-Definition technology and wraps it in a very versatile package. With 1080i signal capability and 3-HDMI inputs including a side access gaming port, you can now enjoy the perfect balance of size and high definition quality. Experience more than 16.7 million colors for all your video devices including an RGB input for your computer. HDMI Cable and Premium Size cleaning cloth are now also included.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/televisions/flat%20screen/vizio-vo37lM.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dw05e0077e/images/large/vizio-vo37l.jpg
vizio-vp422M,"Vizio VP422 42"" Plasma High Definition Plasma Television",729.99,"Plasma High Definition technology offering support for 720p and 1080i signals with more than 16 Million natural colors. At 42"", it's the perfect solution for any livingroom! es High Defintion Plasma television technology with the new VP422, 42"" HDTV. The VP422 offers the best in color reproduction displaying more than 16 Million natural plasma colors and amazing 30,000:1 contrast ratio for blacker blacks and whiter whites. New longer screen life of more than 60,000 hours to half-original brightness makes the new VP422 from VIZIO the obvious choice. With the natural speed of plasma technology, you will enjoy fast action sports, movies and general High Definition entertainment with untold calrity. Perfect for ANY room in the house, you will see that VIZIO packs the best technology possible into this large 42"" display, offered to you at an outstanding value.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/televisions/flat%20screen/vizio-vp422M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dw8d5090d1/images/large/vizio-vp422.jpg
vizio-vp503M,"Vizio VP503 50"" Plasma High Definition Television",1049.99,"With more than 1 Billion astonishing colors and support for 1080i and 720p, our new 50"" Plasms HDTV will be your perfect home theater solution! Introducing the new VIZIO VP503 50"" Flat Panel High Definition television. Featuring an amazing 15,000:1 contrast ratio and more than one BILLION colors, the VP503 will deliver astonishing 720p and 1080i High Defintion clarity that is second to none! Loaded with features including 4-HDMI inputs (one HDMI cable included), Component and RGB inputs as well as composite and S-Video inputs, your new VP503 from VIZIO will allow for the best home theatre experience yet. All this technology packed into a new elegant 50"" design that is sure to please- yet at a price that only VIZIO can deliver. The new VP503 from VIZIO. Where Vision Meets Value.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/const111/electronics/televisions/flat%20screen/vizio-vp503M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-electronics-m-catalog/default/dwb805fefc/images/large/vizio-vp503.jpg
